,news,label
4400,NTT DoCoMo will release a handset compatible with non-Japanese cellular networks and with its own 3G (third generation) mobile network early next year.,4
4401,['Plala_Networks NTT_DOCOMO_INC. will release a handset 3G_WWAN withe non - Japanese cellular fiber_backbones and with Their own 3G (HOLLINGER_E_advanced generation) fixedline network early weeks year.'],4
4402,"A steady growth in legal music downloads continues while illegal file sharing networks also flourish, analysts say.",4
4403,"['A steady growth in effectual euphony downloads continues while illegal file divvy up web likewise prosper, analysts say.']",4
4404,Eddy Curry scores 20 points and rookie Ben Gordon adds 21 to lead Chicago to a rare 113-85 lopsided win over Cleveland on Wednesday.,2
4405,['Eddy Curry scores 20 points and cub Ben Gordon adds twenty one to direct Boodle to a rare 113 - eighty five lopsided win over Grover cleveland on Wednesday.'],2
4406,"Summary - (Nov 10, 2004) The countdown has begun for the launch of the Planetary Society #39;s Cosmos 1 spacecraft; the first ever to be powered by a solar sail.",4
4407,"['Summary - (November 10, 2004) The countdown has begun for the launch of the Planetary Lodge # thirty nine; s Cosmea 1 spacecraft; the first ever so to be power by a solar sheet.']",4
4408,"Peter Petherick welcomed James Franklin into the test hat trick club with open arms last night. The former offspinner, who took his hat-trick on debut against Pakistan in Lahore 28 years ",2
4409,"['Peter Petherick welcomed James Franklin into the Test hat-trick club with open arms last night, the former attacking player who scored his hat-trick on his debut against Pakistan in Lahore 28 years ago.']",2
4410,"PARIS - Nasser al-Kidwa, nephew of the deceased Palestinian leader Yasser Arafat, arrived in Paris from Cairo Sunday to pick up a copy of Arafat #39;s medical records.",1
4411,"['paris - nasser abd al - sabah kidwa, maternal nephew of eventually the deceased palestinian leader yasser arafat, arrived early in east paris weekly from cairo sunday to pick up both a complete copy of arafat # 39 ; el s medical records.']",1
4412,"Cambodian King Norodom Sihanouk has announced he is too ill to continue and has confirmed he plans to abdicate. Prince Ranariddh, the king #39;s son has traveled to Beijing, where ",1
4413,"['The Cambodian King Norodom Sihanouk has announced that he is too ill to continue and confirmed his plans to abdicate. Prince Ranariddh, the son of King # 39, has traveled to Beijing, where']",1
4414,"An Indian army major shot his way to his country #39;s first ever individual Olympic silver medal on Tuesday, while in the same event an member of Dubai #39;s ruling family became the first ever medallist from the United Arab Emirates. ",2
4415,"['An Indian u. s. army major shot his way to his country # 39; s first ever private Olympic silver medal on Tues, while in the same event an member of Dubai # 39; s ruling family go the first ever medallist from the United Arab Emirates.']",2
4416,"Did the famous screensaver, SETIhome, uncover the first strong evidence for an extraterrestrial signal? The SETI Institute's Seth Shostak discusses how hyperbole can misrepresent the last addition to a list of stellar candidates.",4
4417,"[""did the famous screensaver, called setihome, help uncover the first strong data evidence for an extraterrestrial optical signal? the seti institute'the s seth israel shostak discusses how hyperbole can misrepresent the worlds last star addition to a list of promising stellar source candidates.""]",4
4418, MILAN (Reuters) - An Italian prosecutor asked a court on  Friday to sentence Silvio Berlusconi to eight years in jail for  bribing judges as the prime minister's four-year corruption  trial reached its closing stages.,1
4419,"[""MILAN (Reuters) - An Italian public prosecutor asked a court of justice on Friday to sentence Silvio Berlusconi to eight days in jail for bribing judges as the prime minister ' s four - year putrescence trial reached its shutdown stages.""]",1
4420,"NEW YORK -- In the wake of a second straight fourth-quarter collapse Friday night, coach Doc Rivers said,  quot;It just doesn't take a lot to distract us right now. quot;",2
4421,"[""NEW house of york - - In the wake of a second straight quaternary - poop flop Friday nox, coach Department of commerce River said, quot; Information technology just doesn ' t take a lot to distract us right now. quot;""]",2
4422,Sachin Tendulkar will play in the third Test against Australia beginning Tuesday. That the master batsman has been declared fit to play in the Test was announced by physio Andrew Leipus of the Indian cricket team.,2
4423,['that sachin tendulkar will play in the third test also against australia beginning tuesday. that the national master batsman however has been later declared mentally fit unfit to play in the third test was announced friday by physio andrew leipus of the west indian cricket team.'],2
4424,"Reuters - Iraqi kidnappers of seven employees of a Kuwaiti company said in a video statement on Thursday they would release the captives once their employer halted operations in Iraq, Al Arabiya television reported.",1
4425,"['Reuters - Iraki abductor of vii employee of a Kuwaiti company said in a video argument on Thursday they would release the captives once their employer halted operation in Iraq, Al Arabiya telecasting reported.']",1
4426,The UN tribunal in The Hague says it will impose a defence lawyer on former Yugoslav leader Slobodan Milosevic.,1
4427,['The UN tribunal in The Hague wants to impose a defender on former Yugoslav leader Slobodan Milosevic.'],1
4428,CARDIFF -- Championship leader Sebastien Loeb took two stage wins to boost his lead over Norwegian Petter Solberg as the Rally of Britain entered its second leg on Saturday.,2
4429,"[""CARDIFF - World championship leader Sebastien Loeb extended his lead over Norway's Petter Solberg in Saturday's second stage of the Rally of Britain with two stage wins.""]",2
4430,"AFP - Kevin Spacey, the US screen star who is spending a season working for one of London's top West End theatres, lashed out at members of the audience who rustle sweet wrappers and forget to turn off their mobile phones during performances.",4
4431,"[""AFP - Kevin Spacey, the US screen brightest_stars who isn_t spending a season working for one of Holborn ' sa top PC_Ernest_Munyi Ends theatres, reacted_indignantly out at member_Marta_Pérez of the audience who rustle sweet wrappers and forget to turn off their operator_mm## Iphones during performances.""]",4
4432,AP - President Bush sees the value  #151; and the humor  #151; in the idea that aides could secretly feed him advice through a radio receiver hidden on his back.,1
4433,['ap - where president bush sees the value # 151 ; and the humor # 151 ; that in fact the idea demonstration that aides could possibly secretly secretly feed on him advice messages through a radio radio receiver hidden on... his back.'],1
4434,"Israeli Prime Minister Ariel Sharon has received a surprise challenge to his plan to expedite a pullout from Gaza after Benjamin Netanyahu, his main rival in the Likud party, called for a referendum on the issue.",1
4435,"['Israeli Prime Minister Ariel Sharon has received a surprise challenge to his plan to speed up the withdrawal from Gaza, after Benjamin Netanyahu, his main rival in the Likud party, called for a referendum on the issue.']",1
4436,"President Bush likes to project the swashbuckling image, but this week it was the folks over at the Justice Department who formed the posse to go after the evildoers -- the ones on the Internet.",4
4437,"['President McSame anyone_De_Salis to project the swashbuckling image, Yet this blog_accepts_trackbacks it was the folks over at the Justice Department also formed the minions to direction_Ditcharo Soon the evildoers - - this ones on the P2P.']",4
